"initial data","nodes number","precision"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","21","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"A","24","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","6","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
